,Start date,Country,Location,Total deaths,Total affected,Total damage ('000 US$),Year,Food Balance: Feed,Food Balance: Stock Variation,Food Balance: Export Quantity,Food Balance: Seed,Food Balance: Other uses,Food Balance: Processing,Food Balance: Domestic supply quantity,Food Balance: Food,Food Balance: Production,Food Balance: Waste,Food Balance: Import Quantity,Food Aid: Value,Crop Production: Production,Crop Production: Area harvested,Crop Production: Yield,Crop Production: Seed,x,y
530,12/08/2011,Pakistan,"Badin, Dadu, Ghotki, Hyderabad, Jacobabad, Karachi Central, Karachi East, Karachi South, Karachi West, Khaipur, Larkana, Malir, Mirpur Khas, Naushahro Feroze, Nawabshah, Sanghar, Shikarpur, Sukkur, Tharparkar, Thatta, Umer Kot districts (Sindh province)",509.0,5400755.0,2500000.0,2011,505.0,2149.0,3577.0,1400.0,1264.0,2.0,23849.0,20048.0,25214.0,631.0,63.0,30745.0,25213800.0,8900700.0,28328.0,1400000.0,0.15571769407212527,-0.17264274953409942
531,04/09/2012,Pakistan,Jammu and Kashmir provinces,12.0,0.0,0.0,2012,470.0,1686.0,1253.0,1291.0,1177.0,5.0,24003.0,20473.0,23473.0,587.0,97.0,0.0,23473400.0,8649800.0,27138.0,1291000.0,0.15580088449864976,-0.17334832101613754
532,/08/2012,Pakistan,"Jaffarabad, Jhal Magsi, Nasirabad districts (Balochistan province), Dera Ghazi Kan, Rajanpur districts (Punjab province), Dadu, Ghotki, Jacobabad, Larkana (Sindh province), Jammu and Kashmir provinces",480.0,5049364.0,2500000.0,2012,470.0,1686.0,1253.0,1291.0,1177.0,5.0,24003.0,20473.0,23473.0,587.0,97.0,0.0,23473400.0,8649800.0,27138.0,1291000.0,0.15589293336306861,-0.17412970721389484
533,23/08/2012,Pakistan,"North-West Frontier, Jammu and Kashmir provinces",26.0,1200.0,0.0,2012,470.0,1686.0,1253.0,1291.0,1177.0,5.0,24003.0,20473.0,23473.0,587.0,97.0,0.0,23473400.0,8649800.0,27138.0,1291000.0,0.15580109111977555,-0.17335007463108004
534,03/02/2013,Pakistan,"Punjab, Jammu and Kasjmir, North-West Frontier provinces",34.0,57.0,0.0,2013,485.0,668.0,946.0,1333.0,1238.0,5.0,24373.0,20696.0,24231.0,615.0,421.0,0.0,24211400.0,8686602.0,27872.0,1333000.0,0.15580882187581188,-0.1734156907532718
535,07/08/2013,Pakistan,"Bolan District, Jaffarabad District, Jhal Magsi District, Kalat District, Kech District, Khuzdar District, Lasbela District, Loralai District, Mastung District, Nasirabad District, Quetta District, Sibi District districts (Balochistan province), Chitral District (North-West Frontier province), Bahawalpur District, Chakwal District, Dera Ghazi Khan District, Gujranwala District, Jhang District, Kasur District, Khanewal District, Layyah District, Mandi Bahauddin District, Mianwali District, Muzaffargarh District, Narowal District, Rahim Yar Khan District, Rajanpur District, Sahiwal District, Sheikhupura District, Sialkot District, Toba Tek Singh District, Vehari District districts (Punjab province), Dadu District, Ghotki District, Hyderabad District, Jacobabad District, Khairpur District, Larkana District, Mirpur Khas District, Naushahro Feroze District, Nawabshah District, Shikarpur District, Sukkur District districts (Sindh province)",234.0,1497725.0,1500000.0,2013,485.0,668.0,946.0,1333.0,1238.0,5.0,24373.0,20696.0,24231.0,615.0,421.0,0.0,24211400.0,8686602.0,27872.0,1333000.0,0.15586340763986678,-0.17387902511758346
536,/11/1992,Russian Federation,Altajskij Kraj (Siberia),0.0,0.0,48100.0,1992,18500.0,-17744.0,4.0,7600.0,4.0,1585.0,47612.0,19217.0,46167.0,706.0,19193.0,28618.0,46166700.0,24259500.0,19030.0,7600000.0,0.15344629533244253,-0.15433787501373641
537,13/06/1993,Russian Federation,Districts of Serov and Krasnotyurinsk (Urals/Sverdlovsk Region),125.0,6953.0,34000.0,1993,18007.0,-3515.0,8.0,7538.0,4.0,1100.0,46497.0,19222.0,43547.0,626.0,6474.0,901736.0,43546552.0,24665480.0,17655.0,7538000.0,0.1551728522775881,-0.16842331962856533
538,/12/1993,Russian Federation,0.0,13.0,7800.0,0.0,1993,18007.0,-3515.0,8.0,7538.0,4.0,1100.0,46497.0,19222.0,43547.0,626.0,6474.0,901736.0,43546552.0,24665480.0,17655.0,7538000.0,0.15517287628878157,-0.16842351321196186
539,01/03/1994,Russian Federation,"Kurgan, Belozyorsk (Urals), Westen Siberua, Bashkiria (Volga), Volgograde region",1.0,10204.0,0.0,1994,14980.0,9122.0,932.0,6897.0,1.0,500.0,43031.0,20116.0,32129.0,537.0,2712.0,5994.0,32128600.0,22160500.0,14498.0,6896500.0,0.1551078860902931,-0.16794407033112094
540,/04/1994,Russian Federation,Ural Mountains area,0.0,10000.0,0.0,1994,14980.0,9122.0,932.0,6897.0,1.0,500.0,43031.0,20116.0,32129.0,537.0,2712.0,5994.0,32128600.0,22160500.0,14498.0,6896500.0,0.15510788484995855,-0.1679440604239941
541,17/09/1994,Russian Federation,"Olginskiy, Lazovskiy (Primorskij region), Vladisvotok",18.0,775429.0,262000.0,1994,14980.0,9122.0,932.0,6897.0,1.0,500.0,43031.0,20116.0,32129.0,537.0,2712.0,5994.0,32128600.0,22160500.0,14498.0,6896500.0,0.1551069843082472,-0.1679368706201815
542,17/03/1994,Russian Federation,Volga delta (Kalmykia republic),7.0,1000.0,0.0,1994,14980.0,9122.0,932.0,6897.0,1.0,500.0,43031.0,20116.0,32129.0,537.0,2712.0,5994.0,32128600.0,22160500.0,14498.0,6896500.0,0.15510788607382683,-0.167944070193283
543,05/08/1994,Russian Federation,Bashkortosan (Ural mountains),20.0,1000.0,19000.0,1994,14980.0,9122.0,932.0,6897.0,1.0,500.0,43031.0,20116.0,32129.0,537.0,2712.0,5994.0,32128600.0,22160500.0,14498.0,6896500.0,0.15510785082951828,-0.16794379151384461
544,03/07/1996,Russian Federation,Irkoutsk region (Siberia),0.0,220000.0,158400.0,1996,11000.0,197.0,441.0,7100.0,0.0,500.0,38327.0,19303.0,34917.0,423.0,3655.0,38051.0,34916680.0,22546000.0,15487.0,7100000.0,0.15547253221343643,-0.17091762270580876
545,01/08/1996,Russian Federation,"North Primorye, Southern Khavarovsk",4.0,14000.0,140000.0,1996,11000.0,197.0,441.0,7100.0,0.0,500.0,38327.0,19303.0,34917.0,423.0,3655.0,38051.0,34916680.0,22546000.0,15487.0,7100000.0,0.15547266446290425,-0.17091870926588457
546,15/04/1997,Russian Federation,Krasny (Akskaisky region),2.0,500.0,174100.0,1997,9066.0,-11567.0,626.0,6500.0,0.0,0.0,35512.0,19632.0,44258.0,314.0,3446.0,18500.0,44257720.0,24018400.0,18427.0,6500000.0,0.15467310975981827,-0.164395987086067
547,07/05/1998,Russian Federation,Veliky Ustyung,0.0,3500.0,0.0,1998,9304.0,8293.0,1663.0,6255.0,0.0,172.0,35564.0,19466.0,27012.0,367.0,1922.0,15160.0,27011880.0,19858200.0,13602.0,6255000.0,0.15446353857298575,-0.16268036814937598
548,17/05/1998,Russian Federation,"Lenks, Sibary",0.0,20000.0,0.0,1998,9304.0,8293.0,1663.0,6255.0,0.0,172.0,35564.0,19466.0,27012.0,367.0,1922.0,15160.0,27011880.0,19858200.0,13602.0,6255000.0,0.15446353921275563,-0.16268037339731042
549,16/05/1998,Russian Federation,Sakha-Yakutia region (Siberia),13.0,78600.0,3500.0,1998,9304.0,8293.0,1663.0,6255.0,0.0,172.0,35564.0,19466.0,27012.0,367.0,1922.0,15160.0,27011880.0,19858200.0,13602.0,6255000.0,0.154463586301555,-0.16268075912132757
550,18/02/1998,Russian Federation,Coast of Azov Sea to Krasnodar Kuban region,1.0,88000.0,13000.0,1998,9304.0,8293.0,1663.0,6255.0,0.0,172.0,35564.0,19466.0,27012.0,367.0,1922.0,15160.0,27011880.0,19858200.0,13602.0,6255000.0,0.15446353904145724,-0.1626803720003058
551,/10/1999,Russian Federation,"Choïa District, Altai Republic (Sibérie)",0.0,1200.0,0.0,1999,9918.0,1066.0,858.0,5661.0,1.0,920.0,36002.0,19184.0,30995.0,317.0,4798.0,2640183.0,30995150.0,19755200.0,15690.0,5661000.0,0.15336194896008135,-0.1536455880314502
552,/03/2000,Russian Federation,"Krymsky, Severskiy, Abinskiy districts (Krasnodarskiy Kray province)",0.0,19800.0,5273.0,2000,12600.0,1812.0,683.0,5332.0,1.0,1388.0,38481.0,18860.0,34455.0,300.0,2897.0,451787.0,34455488.0,21346000.0,16141.0,5332000.0,0.1551877394051383,-0.16857380500709038
553,14/04/2000,Russian Federation,"Kurgan, Orenburg (Chelyabinskaya Oblast province)",1.0,23000.0,0.0,2000,12600.0,1812.0,683.0,5332.0,1.0,1388.0,38481.0,18860.0,34455.0,300.0,2897.0,451787.0,34455488.0,21346000.0,16141.0,5332000.0,0.15518768675016664,-0.1685733807803164
554,13/05/2000,Russian Federation,"Aginskiy Buryatskiy A. Okrug, Altay Rep., Altayskiy Kray, Buryatiya Rep., Chitinskaya Oblast, Irkutskaya Oblast, Kemerovskaya Oblast, Khakasiya Rep., Krasnoyarskiy Kray, Novosibirskaya Oblast, Omskaya Oblast, Tomskaya Oblast, Tyva Rep., Ustordynskiy Buryatskiy Okrug",0.0,1200.0,0.0,2000,12600.0,1812.0,683.0,5332.0,1.0,1388.0,38481.0,18860.0,34455.0,300.0,2897.0,451787.0,34455488.0,21346000.0,16141.0,5332000.0,0.1551877770623534,-0.16857411385802631
555,/08/2000,Russian Federation,"Chukotskiy Okrug, Kamchatskaya Oblast, Koryakskiy Okrug provinces",0.0,6000.0,7000.0,2000,12600.0,1812.0,683.0,5332.0,1.0,1388.0,38481.0,18860.0,34455.0,300.0,2897.0,451787.0,34455488.0,21346000.0,16141.0,5332000.0,0.1551878518684149,-0.16857472108797508
556,/06/2000,Russian Federation,Moskva city (Moskva province),0.0,0.0,0.0,2000,12600.0,1812.0,683.0,5332.0,1.0,1388.0,38481.0,18860.0,34455.0,300.0,2897.0,451787.0,34455488.0,21346000.0,16141.0,5332000.0,0.15518777627399472,-0.1685741074286067
557,30/07/2000,Russian Federation,"Primorskiy Kray, Khabarovskiy Kray, Sakhalinskaya Oblast provinces",2.0,24000.0,30000.0,2000,12600.0,1812.0,683.0,5332.0,1.0,1388.0,38481.0,18860.0,34455.0,300.0,2897.0,451787.0,34455488.0,21346000.0,16141.0,5332000.0,0.15518782498854553,-0.16857449157911625
558,28/08/2000,Russian Federation,"Bolshoi, Dalnegorsk (Primorskiy Kray)",0.0,1181.0,1622.0,2000,12600.0,1812.0,683.0,5332.0,1.0,1388.0,38481.0,18860.0,34455.0,300.0,2897.0,451787.0,34455488.0,21346000.0,16141.0,5332000.0,0.15518785620852732,-0.16857475735548175
559,18/09/2000,Russian Federation,"Primorskiy Kray, Sakhalinskaya Oblast, Koryakskiy Okrug provinces",0.0,1320.0,0.0,2000,12600.0,1812.0,683.0,5332.0,1.0,1388.0,38481.0,18860.0,34455.0,300.0,2897.0,451787.0,34455488.0,21346000.0,16141.0,5332000.0,0.15518777710181553,-0.1685741141808542
560,12/05/2001,Russian Federation,"Sakha Rep.,  Bashkortostan Rep., Tyva Rep., Krasnoyarskiy Kray provinces",10.0,50305.0,241000.0,2001,13732.0,-5941.0,1903.0,5873.0,1.0,874.0,40280.0,19425.0,46982.0,375.0,1142.0,17826.0,46982120.0,22832700.0,20577.0,5873000.0,0.15568772096921565,-0.17266629142321038
561,07/07/2001,Russian Federation,"Buryatiya Rep., Irkutskaya Oblast provinces",11.0,300000.0,33000.0,2001,13732.0,-5941.0,1903.0,5873.0,1.0,874.0,40280.0,19425.0,46982.0,375.0,1142.0,17826.0,46982120.0,22832700.0,20577.0,5873000.0,0.15568778573796793,-0.1726668176623496
562,06/08/2001,Russian Federation,Vladivostok region (Primorskiy Kray province),16.0,25000.0,17000.0,2001,13732.0,-5941.0,1903.0,5873.0,1.0,874.0,40280.0,19425.0,46982.0,375.0,1142.0,17826.0,46982120.0,22832700.0,20577.0,5873000.0,0.15568778538030784,-0.17266681475806495
563,06/01/2002,Russian Federation,"Krasnodar Temryuk, Anapa, Slavyank cities (Krasnodarskiy Kray province)",1.0,3000.0,64970.0,2002,11705.0,-3501.0,10477.0,5068.0,2.0,842.0,37433.0,19440.0,50609.0,376.0,801.0,30939.0,50609100.0,24477700.0,20676.0,5068000.0,0.15620263089222713,-0.17675303759971517
564,19/06/2002,Russian Federation,"Stavropolskiy Kray, Krasnodarskiy Kray , Karatchayevo-cherkesiya Rep., Ingushetiya Rep., Adygeya Rep., Chechnya Rep., Kabardino-balkariya Rep., Severnaya Osetiya-alaniya Rep., Dagestan Rep. provinces",91.0,330613.0,443000.0,2002,11705.0,-3501.0,10477.0,5068.0,2.0,842.0,37433.0,19440.0,50609.0,376.0,801.0,30939.0,50609100.0,24477700.0,20676.0,5068000.0,0.15620242826399544,-0.17675130469788553
565,08/08/2002,Russian Federation,Novorossiisk (Krasnodarskiy Kray province),167.0,49500.0,500000.0,2002,11705.0,-3501.0,10477.0,5068.0,2.0,842.0,37433.0,19440.0,50609.0,376.0,801.0,30939.0,50609100.0,24477700.0,20676.0,5068000.0,0.15620232373302978,-0.17675041045823317
566,20/07/2002,Russian Federation,Vladivostok area (Primorskiy Kray province),0.0,1500.0,0.0,2002,11705.0,-3501.0,10477.0,5068.0,2.0,842.0,37433.0,19440.0,50609.0,376.0,801.0,30939.0,50609100.0,24477700.0,20676.0,5068000.0,0.15620260388765644,-0.17675280642705618
567,29/07/2003,Russian Federation,"Chedikhol, Tandinsky districts (Tyva Rep. province)",0.0,600.0,0.0,2003,12333.0,10691.0,8041.0,5526.0,2.0,361.0,37571.0,19125.0,34104.0,224.0,816.0,8554.0,34104288.0,20005600.0,17047.0,5526000.0,0.1560422961280204,-0.17538143262445025
568,30/03/2004,Russian Federation,"Bryanskaya Oblast, Tverskaya Oblast, Chelyabinskaya Oblast, Moskva, Novgorodskaya Oblast, Mordoviya Rep. provinces
",0.0,1220.0,1797.0,2004,13850.0,-2521.0,4943.0,5842.0,2.0,1112.0,40024.0,18877.0,45413.0,340.0,2075.0,8488.0,45412712.0,22919900.0,19814.0,5842000.0,0.15557666505194642,-0.1717540225181542
569,14/04/2004,Russian Federation,"Krapivino (Kemerovskaya Oblast province), Biisk city (Altayskiy Kray province), Abaz city (Khakasiya Rep. province) ; Altay Rep., Altayskiy Kray, Tomskaya Oblast provinces ",18.0,4800.0,50000.0,2004,13850.0,-2521.0,4943.0,5842.0,2.0,1112.0,40024.0,18877.0,45413.0,340.0,2075.0,8488.0,45412712.0,22919900.0,19814.0,5842000.0,0.15557643574102478,-0.1717521897516091
570,31/08/2004,Russian Federation,"Labinsk, Motovsk districts (Krasnodarskiy Kray province)",0.0,500.0,4962.0,2004,13850.0,-2521.0,4943.0,5842.0,2.0,1112.0,40024.0,18877.0,45413.0,340.0,2075.0,8488.0,45412712.0,22919900.0,19814.0,5842000.0,0.1555766488740301,-0.1717538953614932
571,/04/2005,Russian Federation,"Patrikha village (Irkutskaya Oblast province), Krasnoïarsk city (Krasnoyarskiy Kray province)
",3.0,222.0,0.0,2005,12459.0,219.0,10729.0,5437.0,1.0,716.0,38153.0,19231.0,47698.0,309.0,965.0,0.0,47697520.0,24682600.0,19324.0,5437000.0,0.15621844320289657,-0.1768885923767849
572,15/04/2005,Russian Federation,Leningradskaya Oblast province,0.0,3685.0,0.0,2005,12459.0,219.0,10729.0,5437.0,1.0,716.0,38153.0,19231.0,47698.0,309.0,965.0,0.0,47697520.0,24682600.0,19324.0,5437000.0,0.15621845300702245,-0.17688867629601981
573,09/05/2005,Russian Federation,"Dagestan Rep., Chechnya Rep. provinces",0.0,5000.0,21168.0,2005,12459.0,219.0,10729.0,5437.0,1.0,716.0,38153.0,19231.0,47698.0,309.0,965.0,0.0,47697520.0,24682600.0,19324.0,5437000.0,0.15621843209284447,-0.17688849808710722
574,11/05/2005,Russian Federation,"Sovestsky, Georgiyevsky, Podgornoya, Nezlobnaya, Krasnokumskaya, Mineralovodsky districts (Stavropolskiy Kray province)",0.0,138.0,2500.0,2005,12459.0,219.0,10729.0,5437.0,1.0,716.0,38153.0,19231.0,47698.0,309.0,965.0,0.0,47697520.0,24682600.0,19324.0,5437000.0,0.15621845699010395,-0.17688871039302584
575,04/08/2005,Russian Federation,Near Sotchi (Krasnodarskiy Kray province),19.0,0.0,0.0,2005,12459.0,219.0,10729.0,5437.0,1.0,716.0,38153.0,19231.0,47698.0,309.0,965.0,0.0,47697520.0,24682600.0,19324.0,5437000.0,0.15621828109189922,-0.17688720860422427
576,21/04/2006,Russian Federation,"Turochak, Biisk, Krasnogorskoye, Klepikovo, Barnaul cities (Altayskiy Kray province), Turochak city(Altay Rep. province)
",0.0,420.0,7411.0,2006,11218.0,165.0,10068.0,5600.0,1.0,569.0,36675.0,18988.0,44927.0,299.0,1652.0,0.0,44926880.0,23049100.0,19492.0,5600000.0,0.15619657398758044,-0.176701681077327
577,04/06/2006,Russian Federation,"Lens, Olekminsk regions (Sakha Rep. province)",0.0,1300.0,125000.0,2006,11218.0,165.0,10068.0,5600.0,1.0,569.0,36675.0,18988.0,44927.0,299.0,1652.0,0.0,44926880.0,23049100.0,19492.0,5600000.0,0.15619655115462683,-0.17670148563870333
578,12/07/2006,Russian Federation,Dzhidinsky district (Buryatiya Rep. province),0.0,6000.0,0.0,2006,11218.0,165.0,10068.0,5600.0,1.0,569.0,36675.0,18988.0,44927.0,299.0,1652.0,0.0,44926880.0,23049100.0,19492.0,5600000.0,0.15619657383655117,-0.17670167978252163
579,13/05/2007,Russian Federation,Sakha Rep. province,0.0,14000.0,25752.0,2007,8038.0,-813.0,14941.0,6100.0,1.0,992.0,34337.0,18884.0,49368.0,322.0,723.0,0.0,49367973.0,23500500.0,21007.0,6100000.0,0.1561374048523671,-0.17619364767875412
580,22/03/2010,Russian Federation,"Kividensky, Novoannensky, Olholvsky, Rudnyansky, Staropoltavsky, Kamishinsky distrcits (Volgogradskaya Oblast province)",0.0,3250.0,0.0,2010,4374.0,449.0,12160.0,5800.0,1.0,600.0,30124.0,19094.0,41508.0,255.0,328.0,0.0,41507580.0,21639800.0,19181.0,5800000.0,0.156148182700929,-0.17628683919629637
581,16/10/2010,Russian Federation,"Tuapsinskoye, Dzhubskoye, Novomichailovskoye cities, Velyaminivskoye, Georgievskoye, Shaumyanskoye, Shepsinskoye, Octyabrskoye, Tenginskoye villages (Tuapsinky area), Urinskoye village (Apsheronsky area) (Krasnodarskiy Kray province)",23.0,45214.0,66000.0,2010,4374.0,449.0,12160.0,5800.0,1.0,600.0,30124.0,19094.0,41508.0,255.0,328.0,0.0,41507580.0,21639800.0,19181.0,5800000.0,0.15614813595025354,-0.17628643822925802
582,25/05/2011,Russian Federation,"Mykopsky, Koshehabisky, Giatinsky, Shovgenovsky, Krasnogvardeysky cities (Adygeya Republic), Dagestan city Krasnodarskiy Kray province)",0.0,10669.0,21015.0,2011,15151.0,506.0,16209.0,5600.0,1.0,1111.0,40987.0,18757.0,56240.0,366.0,450.0,0.0,56239992.0,24835500.0,22645.0,5600000.0,0.15605274731380286,-0.1754686379711893
583,26/08/2011,Russian Federation,"Oklyabrsky, Urus-Martanovsky, Achkhoy-Martanovsky districts (Chechnya Rep. province);  Grozny city (Chechnya Rep. province)",0.0,3500.0,0.0,2011,15151.0,506.0,16209.0,5600.0,1.0,1111.0,40987.0,18757.0,56240.0,366.0,450.0,0.0,56239992.0,24835500.0,22645.0,5600000.0,0.15605274555596446,-0.17546862290098733
584,22/04/2012,Russian Federation,"Ryazanskaya Oblast, Volgogradskaya Oblast provinces",0.0,11871.0,17000.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37719640.0,21277900.0,17727.0,5760000.0,0.15513487266934858,-0.16773179669596888
585,11/07/2012,Russian Federation,"Gelendzhik, Divnomorskoye, Krymsk, Nizhnebakanskaya, Neberdzhaevskaya, Kabardinka, Novorossiysk cities (Krasnodarskiy Kray province)",172.0,31410.0,600000.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37719640.0,21277900.0,17727.0,5760000.0,0.15513405354437673,-0.16772487184216262
586,10/04/2012,Russian Federation,"Rudniansky, Kamylshensky, Elansky districts (Volgogradskaya Oblast province)",0.0,2406.0,0.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37719640.0,21277900.0,17727.0,5760000.0,0.15513487119031752,-0.16773178482482967
587,09/10/2012,Russian Federation,"Rostovskaya Oblast, Volgogradskaya Oblast, Kalmykiya Rep., Astrakhanskaya Oblast, Chechnya Rep., Dagestan Rep., Ingushetiya Rep., Adygeya Rep., Kabardino-balkariya Rep., Karatchayevo-cherkesiya Rep., Severnaya Osetiya-alaniya Rep., Krasnodarskiy Kray, Stavropolskiy Kray provinces",7.0,1120.0,0.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37719640.0,21277900.0,17727.0,5760000.0,0.15513487117664246,-0.16773178465758706
588,01/08/2013,Russian Federation,"Zeya district (Amurskaya Oblast province) ; Yevreyskaya A. Oblast, Khabarovskiy Kray province",0.0,34135.0,1000000.0,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52090796.0,23371410.0,22288.0,5800000.0,0.1549160377386571,-0.16588086781833955
589,20/02/2013,Russian Federation,Novomikhaylovskiy city (Krasnodarskiy Kray province),4.0,1500.0,0.0,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52090796.0,23371410.0,22288.0,5800000.0,0.1549178846869845,-0.16589646444456424
590,25/07/1993,Ukraine,"Thearea, Rovno (Northern areas)",4.0,300000.0,80000.0,1993,6904.0,-5314.0,212.0,1230.0,4.0,125.0,17901.0,7573.0,21831.0,2065.0,1596.0,0.0,21831008.0,5748000.0,37980.0,1230000.0,0.15261296917092596,-0.14725977356679373
591,20/12/1993,Ukraine,Zakarpattya oblast (Tyachiv district),5.0,25000.0,159000.0,1993,6904.0,-5314.0,212.0,1230.0,4.0,125.0,17901.0,7573.0,21831.0,2065.0,1596.0,0.0,21831008.0,5748000.0,37980.0,1230000.0,0.15261283972199935,-0.1472587109385278
592,29/06/1995,Ukraine,Kharkov,0.0,1700000.0,0.0,1995,6104.0,4.0,873.0,1908.0,2.0,62.0,15666.0,6791.0,16273.0,799.0,262.0,0.0,16273300.0,5479400.0,29699.0,1908000.0,0.15371027919278973,-0.1562808778912387
593,03/04/1996,Ukraine,"Luhanska, Rivnenska, Khmalnitska provinces",0.0,10000.0,0.0,1996,4240.0,1448.0,1774.0,2056.0,2.0,21.0,13307.0,6620.0,13547.0,368.0,86.0,1620.0,13547100.0,5891800.0,22993.0,2056000.0,0.1541546659456002,-0.1599421325543556
594,04/07/1997,Ukraine,0.0,0.0,0.0,17000.0,1997,3671.0,-4700.0,1121.0,1859.0,2.0,30.0,12634.0,6635.0,18404.0,437.0,51.0,940.0,18403900.0,6508400.0,28277.0,1859000.0,0.15361206392104756,-0.15547469833225486
595,08/11/1998,Ukraine,"Tyachev, Rahi, Vinogradi, Mukachevo, Khust Perechin, Svalyava, Irshave, Uzhgoro districts (Transcarpathian) + Mukachevo, Khust cities",18.0,24570.0,1259.0,1998,5412.0,1872.0,2885.0,1632.0,2.0,17.0,13940.0,6348.0,14937.0,529.0,17.0,500.0,14936600.0,5641000.0,26479.0,1632000.0,0.1541901452082587,-0.1602374087872898
596,04/03/2001,Ukraine,"Palad, Khust, Shaiany, Sasovo towns (Zakarpats'ka province)",9.0,300000.0,15000.0,2001,4982.0,-5183.0,2919.0,1920.0,17.0,29.0,13571.0,6111.0,21348.0,513.0,326.0,0.0,21348000.0,6882000.0,31020.0,1920000.0,0.1537598132039893,-0.15668918791822797
597,12/03/2003,Ukraine,L'vivs'ka province,0.0,600.0,0.0,2003,1600.0,3090.0,999.0,1418.0,20.0,0.0,8968.0,5789.0,3599.0,142.0,3278.0,0.0,3599300.0,2456400.0,14653.0,1418000.0,0.15452655054153322,-0.16341687035174887
598,28/02/2005,Ukraine,"Vinnyts'ka, L'vivs'ka, Kharkivs'ka, Chernivets'ka, Rivnens'ka, Zhytomyrs'ka, Ternopil's'ka, Zaporiz'ka, Mykolayivs'ka, Ivano-frankivs'ka, Volyns'ka, Khersons'ka, Odes'ka provinces",0.0,8340.0,0.0,2005,5536.0,650.0,6169.0,1396.0,21.0,109.0,13235.0,5885.0,18699.0,289.0,55.0,0.0,18699200.0,6571000.0,28457.0,1396000.0,0.15419123995174105,-0.1602680381931625
599,07/04/2006,Ukraine,Odes'ka province,0.0,0.0,0.0,2006,4050.0,2400.0,4816.0,1572.0,19.0,119.0,11572.0,5487.0,13947.0,324.0,40.0,0.0,13947300.0,5511000.0,25308.0,1572000.0,0.15466142910205222,-0.16412803867422676
600,02/07/2006,Ukraine,"South Crimea area, Belogorsky district (Krym province) ; L'vivs'ka, Ivano-frankivs'ka, Chernivets'ka oblast province",2.0,5000.0,23855.0,2006,4050.0,2400.0,4816.0,1572.0,19.0,119.0,11572.0,5487.0,13947.0,324.0,40.0,0.0,13947300.0,5511000.0,25308.0,1572000.0,0.15466142654684628,-0.1641280177307254
